Solar,Wind,CCGT,Coal,Battery
0.320859896,0.204021321,1,1,1
0.405002547,0.272975276,1,1,1
0.446351387,0.312938492,1,1,1
0.440460504,0.338084774,1,1,1
0.387719092,0.350672621,1,1,1
0.293158003,0.358330771,1,1,1
0.173833624,0.357447328,1,1,1
0.074436228,0.352809357,1,1,1
0.020502148,0.349603579,1,1,1
0.000970512,0.345727271,1,1,1
0,0.349948545,1,1,1
0,0.375892319,1,1,1
0,0.375979865,1,1,1
0,0.380042804,1,1,1
0,0.382360622,1,1,1
0,0.333539253,1,1,1
0,0.273973609,1,1,1
0,0.228281888,1,1,1
0,0.219502684,1,1,1
0,0.230503443,1,1,1
8.69E-05,0.243304,1,1,1
0.027251944,0.248232582,1,1,1
0.106056465,0.263602559,1,1,1
0.213420634,0.305599148,1,1,1
0.324472667,0.395188939,1,1,1
0.408856509,0.456625233,1,1,1
0.45032629,0.487370164,1,1,1
0.444480215,0.503978405,1,1,1
0.391704165,0.51042615,1,1,1
0.296984485,0.507679245,1,1,1
0.176946312,0.497735367,1,1,1
0.07628437,0.484616474,1,1,1
0.021283724,0.450745666,1,1,1
0.0010863,0.438980575,1,1,1
0,0.426409016,1,1,1
0,0.419014155,1,1,1
0,0.411430812,1,1,1
0,0.403321384,1,1,1
0,0.391639011,1,1,1
0,0.337572443,1,1,1
0,0.257968349,1,1,1
0,0.228123473,1,1,1
0,0.216130546,1,1,1
0,0.210935503,1,1,1
0.000120284,0.200727567,1,1,1
0.028353056,0.192193168,1,1,1
0.108204108,0.190442721,1,1,1
0.216479323,0.195654074,1,1,1
0.328151583,0.240473798,1,1,1
0.412764332,0.282299717,1,1,1
0.454343859,0.301122578,1,1,1
0.448532162,0.315290726,1,1,1
0.39571277,0.315820243,1,1,1
0.300830286,0.302240523,1,1,1
0.180091562,0.289380988,1,1,1
0.078161634,0.283513537,1,1,1
0.0220824,0.272916413,1,1,1
0.001211727,0.266157895,1,1,1
0,0.259884898,1,1,1
0,0.254839278,1,1,1
0,0.256910709,1,1,1
0,0.261766232,1,1,1
0,0.27482874,1,1,1
0,0.225392525,1,1,1
0,0.152571187,1,1,1
0,0.12644701,1,1,1
0,0.123686292,1,1,1
0,0.127519661,1,1,1
0.000163456,0.131920125,1,1,1
0.029499713,0.141569506,1,1,1
0.110414718,0.154933038,1,1,1
0.21960875,0.180297185,1,1,1
0.331894463,0.227573642,1,1,1
0.416723645,0.308050614,1,1,1
0.458401703,0.362287031,1,1,1
0.452614036,0.394704783,1,1,1
0.399742758,0.417644981,1,1,1
0.304693379,0.430426669,1,1,1
0.183268178,0.4370072,1,1,1
0.080067089,0.444972183,1,1,1
0.022898019,0.4486981,1,1,1
0.001347579,0.455555184,1,1,1
0,0.466096031,1,1,1
0,0.47854027,1,1,1
0,0.48500473,1,1,1
0,0.482311418,1,1,1
0,0.476984665,1,1,1
0,0.399029824,1,1,1
0,0.284040702,1,1,1
0,0.232101317,1,1,1
0,0.218066134,1,1,1
0,0.217008247,1,1,1
0.000218856,0.216930452,1,1,1
0.030692684,0.217968189,1,1,1
0.112688152,0.224924053,1,1,1
0.222807966,0.239066342,1,1,1
0.335699073,0.299331094,1,1,1
0.420732055,0.364090822,1,1,1
0.462497421,0.387034739,1,1,1
0.45672353,0.398942437,1,1,1
0.403791991,0.396637399,1,1,1
0.308571762,0.394791187,1,1,1
0.18647483,0.384665552,1,1,1
0.082000072,0.371322666,1,1,1
0.023730386,0.370891362,1,1,1
0.001493868,0.362611625,1,1,1
0,0.359155032,1,1,1
0,0.345006305,1,1,1
0,0.334975909,1,1,1
0,0.326594881,1,1,1
0,0.322112314,1,1,1
0,0.299317248,1,1,1
0,0.239141701,1,1,1
0,0.216301163,1,1,1
0,0.220894317,1,1,1
0,0.229006198,1,1,1
0.000290676,0.240563543,1,1,1
0.031932628,0.256743052,1,1,1
0.115024225,0.265721164,1,1,1
0.22607572,0.286188185,1,1,1
0.339563125,0.327751495,1,1,1
0.424787139,0.374035088,1,1,1
0.466628598,0.398745987,1,1,1
0.460858339,0.408501422,1,1,1
0.407858346,0.407119442,1,1,1
0.312463455,0.399551627,1,1,1
0.18971013,0.398910223,1,1,1
0.083959737,0.403942771,1,1,1
0.024579528,0.414762544,1,1,1
0.001650997,0.413440911,1,1,1
0,0.424135564,1,1,1
0,0.431999867,1,1,1
0,0.431348261,1,1,1
0,0.436970476,1,1,1
0,0.43347623,1,1,1
0,0.420067686,1,1,1
0,0.352160888,1,1,1
0,0.353990377,1,1,1
0,0.370464004,1,1,1
0,0.382713116,1,1,1
0.000379575,0.394844383,1,1,1
0.03322024,0.424640081,1,1,1
0.117422644,0.459097823,1,1,1
0.229410827,0.49975581,1,1,1
0.343484282,0.565454878,1,1,1
0.428886453,0.617568922,1,1,1
0.47079281,0.646210838,1,1,1
0.465016157,0.657161775,1,1,1
0.41193971,0.664048398,1,1,1
0.316366502,0.657312279,1,1,1
0.1929725,0.674654851,1,1,1
0.085945175,0.668761793,1,1,1
0.025445058,0.661032951,1,1,1
0.001819448,0.648476967,1,1,1
0,0.634353447,1,1,1
0,0.620005251,1,1,1
0,0.606903338,1,1,1
0,0.599250303,1,1,1
0,0.583005339,1,1,1
0,0.499406157,1,1,1
0,0.435910836,1,1,1
0,0.430735474,1,1,1
0,0.420527353,1,1,1
0,0.418579346,1,1,1
0.000487953,0.424643771,1,1,1
0.034556157,0.425692529,1,1,1
0.119883276,0.425562908,1,1,1
0.232812071,0.435167069,1,1,1
0.347460159,0.48436422,1,1,1
0.433027527,0.561264527,1,1,1
0.474987623,0.607967447,1,1,1
0.46919468,0.623182339,1,1,1
0.416033974,0.621736839,1,1,1
0.320278962,0.605608018,1,1,1
0.196260457,0.57693341,1,1,1
0.087955909,0.553673718,1,1,1
0.026326863,0.545609186,1,1,1
0.0019993,0.527456107,1,1,1
0,0.523721473,1,1,1
0,0.520966054,1,1,1
0,0.537722808,1,1,1
0,0.543575855,1,1,1
0,0.552603101,1,1,1
0,0.483604409,1,1,1
0,0.400100189,1,1,1
0,0.366912973,1,1,1
0,0.361969787,1,1,1
0,0.36256544,1,1,1
0.000618589,0.365825291,1,1,1
0.035940892,0.367948604,1,1,1
0.122405555,0.362255668,1,1,1
0.236277938,0.334624281,1,1,1
0.35148833,0.390764582,1,1,1
0.437207869,0.445544702,1,1,1
0.479210588,0.487972199,1,1,1
0.473391595,0.486532649,1,1,1
0.420139031,0.492120626,1,1,1
0.324198899,0.483166882,1,1,1
0.19957221,0.440026612,1,1,1
0.089990801,0.415693847,1,1,1
0.027224854,0.399553978,1,1,1
0.002190821,0.394814589,1,1,1
0,0.382877304,1,1,1
0,0.362311925,1,1,1
0,0.338957637,1,1,1
0,0.331516724,1,1,1
0,0.320416879,1,1,1
0,0.28202498,1,1,1
0,0.198074956,1,1,1
0,0.150961937,1,1,1
0,0.137019807,1,1,1
0,0.142723847,1,1,1
0.000773646,0.157489721,1,1,1
0.037375134,0.177973121,1,1,1
0.124989135,0.182687161,1,1,1
0.239807344,0.199680393,1,1,1
0.355566332,0.264103963,1,1,1
0.441424969,0.340099444,1,1,1
0.483459245,0.387904303,1,1,1
0.477604583,0.410020635,1,1,1
0.424252766,0.418366039,1,1,1
0.328124376,0.415167406,1,1,1
0.202905771,0.399003484,1,1,1
0.092049051,0.392164909,1,1,1
0.028136907,0.390210261,1,1,1
0.002394103,0.385650879,1,1,1
0,0.385882661,1,1,1
0,0.396368495,1,1,1
0,0.396297663,1,1,1
0,0.396099393,1,1,1
0,0.398182853,1,1,1
0,0.364663895,1,1,1
0,0.280793056,1,1,1
0,0.229274074,1,1,1
0,0.213797646,1,1,1
0,0.210860878,1,1,1
0.000955798,0.209534455,1,1,1
0.038789799,0.209856849,1,1,1
0.127500152,0.2079125,1,1,1
0.24324614,0.214038421,1,1,1
0.359536582,0.254828962,1,1,1
0.445520633,0.323223525,1,1,1
0.487575866,0.370670095,1,1,1
0.481678172,0.396560381,1,1,1
0.428224784,0.399392654,1,1,1
0.331915824,0.395132171,1,1,1
0.206150913,0.403277483,1,1,1
0.094104803,0.403302031,1,1,1
0.029064973,0.402039364,1,1,1
0.002609461,0.387296145,1,1,1
0,0.383705626,1,1,1
0,0.383223322,1,1,1
0,0.382137511,1,1,1
0,0.382335377,1,1,1
0,0.385051962,1,1,1
0,0.365975731,1,1,1
0,0.284790265,1,1,1
0,0.236250446,1,1,1
0,0.218636923,1,1,1
0,0.223403751,1,1,1
0.001166911,0.231030349,1,1,1
0.040251918,0.235373984,1,1,1
0.130070549,0.255757864,1,1,1
0.246745535,0.280248584,1,1,1
0.363551793,0.347687294,1,1,1
0.449648033,0.428094942,1,1,1
0.491713234,0.472442017,1,1,1
0.485763124,0.50014489,1,1,1
0.432201077,0.510445288,1,1,1
0.33570849,0.501353587,1,1,1
0.209412194,0.488427292,1,1,1
0.096180326,0.468726719,1,1,1
0.030008828,0.452127912,1,1,1
0.002837036,0.434517482,1,1,1
0,0.42419858,1,1,1
0,0.415363017,1,1,1
0,0.409803294,1,1,1
0,0.39771517,1,1,1
0,0.392777716,1,1,1
0,0.340867744,1,1,1
0,0.23891728,1,1,1
0,0.191002108,1,1,1
0,0.192999768,1,1,1
0,0.207365061,1,1,1
0.001408829,0.218835953,1,1,1
0.041761795,0.23028974,1,1,1
0.132699866,0.238989774,1,1,1
0.250303998,0.240332389,1,1,1
0.367609424,0.289014453,1,1,1
0.453804616,0.365166206,1,1,1
0.495868851,0.429793985,1,1,1
0.489857079,0.435627411,1,1,1
0.436179487,0.449633386,1,1,1
0.339500403,0.454873139,1,1,1
0.212687393,0.470329401,1,1,1
0.098274276,0.437985522,1,1,1
0.030968219,0.429697978,1,1,1
0.003076925,0.441325387,1,1,1
0,0.411942143,1,1,1
0,0.412575393,1,1,1
0,0.416744227,1,1,1
0,0.421536816,1,1,1
0,0.426181264,1,1,1
0,0.365818551,1,1,1
0,0.291404212,1,1,1
0,0.264650341,1,1,1
0,0.271606789,1,1,1
0,0.291470419,1,1,1
0.001683299,0.306881048,1,1,1
0.043319633,0.320315506,1,1,1
0.135387411,0.336371481,1,1,1
0.253920347,0.343975032,1,1,1
0.371706926,0.391811699,1,1,1
0.457987825,0.478228936,1,1,1
0.500040217,0.519750597,1,1,1
0.493957672,0.525600565,1,1,1
0.44015784,0.515413427,1,1,1
0.343289572,0.508087325,1,1,1
0.21597474,0.502319535,1,1,1
0.100385728,0.487315155,1,1,1
0.031942766,0.48555553,1,1,1
0.003329087,0.477944678,1,1,1
0,0.466877102,1,1,1
0,0.462515543,1,1,1
0,0.466811222,1,1,1
0,0.460055634,1,1,1
0,0.449053373,1,1,1
0,0.387796766,1,1,1
0,0.316278941,1,1,1
0,0.2922624,1,1,1
0,0.278265643,1,1,1
0,0.280123964,1,1,1
0.001991906,0.29007941,1,1,1
0.044925889,0.292114304,1,1,1
0.138132759,0.299739626,1,1,1
0.257593165,0.304931149,1,1,1
0.375841757,0.35648491,1,1,1
0.462195119,0.445645721,1,1,1
0.504224845,0.489085084,1,1,1
0.498062544,0.509511482,1,1,1
0.444133965,0.516291072,1,1,1
0.347074003,0.527642468,1,1,1
0.219271961,0.534768784,1,1,1
0.102513313,0.511742284,1,1,1
0.032932168,0.496148178,1,1,1
0.003593479,0.480122508,1,1,1
0,0.478812542,1,1,1
0,0.477916283,1,1,1
0,0.48247601,1,1,1
0,0.494856982,1,1,1
0,0.49723714,1,1,1
0,0.392316544,1,1,1
0,0.299239015,1,1,1
0,0.287275034,1,1,1
0,0.299374736,1,1,1
0,0.301565521,1,1,1
0.002335702,0.307292206,1,1,1
0.046580587,0.298498054,1,1,1
0.140935178,0.296876348,1,1,1
0.261321103,0.327091132,1,1,1
0.38001139,0.40055049,1,1,1
0.46642398,0.491268593,1,1,1
0.508420273,0.547904861,1,1,1
0.502169361,0.574941594,1,1,1
0.448105715,0.583216076,1,1,1
0.350851726,0.588123355,1,1,1
0.222576829,0.573846825,1,1,1
0.104655603,0.552291949,1,1,1
0.033936175,0.537311798,1,1,1
0.003870115,0.523924867,1,1,1
0,0.514508321,1,1,1
0,0.513486748,1,1,1
0,0.509068734,1,1,1
0,0.506838453,1,1,1
0,0.510256287,1,1,1
0,0.452348825,1,1,1
0,0.372468048,1,1,1
0,0.347555443,1,1,1
0,0.359802472,1,1,1
0,0.396506539,1,1,1
0.002715894,0.435476048,1,1,1
0.048283951,0.459786408,1,1,1
0.143793708,0.476240631,1,1,1
0.265102562,0.494476645,1,1,1
0.384213321,0.551225072,1,1,1
0.470671922,0.63225702,1,1,1
0.512624078,0.663708696,1,1,1
0.506275831,0.68632408,1,1,1
0.452070981,0.69343656,1,1,1
0.354620808,0.695215113,1,1,1
0.225887174,0.688039407,1,1,1
0.106811292,0.675838117,1,1,1
0.034954359,0.670906589,1,1,1
0.004158905,0.6607729,1,1,1
0,0.649517614,1,1,1
0,0.638804867,1,1,1
0,0.61665149,1,1,1
0,0.600294538,1,1,1
0,0.594651002,1,1,1
0,0.547872941,1,1,1
0,0.439219223,1,1,1
0,0.383067647,1,1,1
0,0.381418751,1,1,1
0,0.407884048,1,1,1
0.003133283,0.448152466,1,1,1
0.050036102,0.473541799,1,1,1
0.146707772,0.500793521,1,1,1
0.268935897,0.494242764,1,1,1
0.388445058,0.519845905,1,1,1
0.474936489,0.615433921,1,1,1
0.516833876,0.654987318,1,1,1
0.51037971,0.679764801,1,1,1
0.456027709,0.644280473,1,1,1
0.358379375,0.623441154,1,1,1
0.229200854,0.601207699,1,1,1
0.108979225,0.5824096,1,1,1
0.035986239,0.566566571,1,1,1
0.004459823,0.551501984,1,1,1
0,0.536675755,1,1,1
0,0.532483539,1,1,1
0,0.530681188,1,1,1
0,0.528806684,1,1,1
0,0.533771818,1,1,1
0,0.484604166,1,1,1
0,0.40703042,1,1,1
0,0.39599752,1,1,1
0,0.416963142,1,1,1
0,0.426737387,1,1,1
0.003588464,0.461620387,1,1,1
0.051837013,0.487110811,1,1,1
0.149676112,0.498121219,1,1,1
0.272819411,0.509936018,1,1,1
0.392704117,0.53149143,1,1,1
0.479215245,0.590758417,1,1,1
0.521047317,0.624669898,1,1,1
0.514478798,0.627237957,1,1,1
0.459973896,0.620102581,1,1,1
0.362125612,0.610270741,1,1,1
0.232515763,0.586868053,1,1,1
0.111157885,0.561600469,1,1,1
0.037031501,0.542537261,1,1,1
0.004772594,0.521340096,1,1,1
0,0.512309115,1,1,1
0,0.517197039,1,1,1
0,0.522551004,1,1,1
0,0.537125991,1,1,1
0,0.554223927,1,1,1
0,0.540138651,1,1,1
0,0.506479975,1,1,1
0,0.49406545,1,1,1
0,0.500378351,1,1,1
0,0.512816517,1,1,1
0.004082221,0.51858419,1,1,1
0.053686591,0.52511563,1,1,1
0.152697768,0.533793941,1,1,1
0.27675132,0.554934816,1,1,1
0.396987995,0.576306644,1,1,1
0.48350576,0.634438881,1,1,1
0.525262077,0.648847645,1,1,1
0.518570934,0.655280831,1,1,1
0.463907594,0.651880505,1,1,1
0.365857767,0.661609132,1,1,1
0.235829841,0.673646072,1,1,1
0.113345952,0.683938858,1,1,1
0.038089829,0.70394708,1,1,1
0.005096979,0.678497521,1,1,1
6.47E-09,0.653358043,1,1,1
0,0.663288973,1,1,1
0,0.648011649,1,1,1
0,0.646899289,1,1,1
0,0.64296493,1,1,1
0,0.544552459,1,1,1
0,0.498107024,1,1,1
0,0.486709378,1,1,1
0,0.490619962,1,1,1
0,0.494215482,1,1,1
0.004614839,0.479010005,1,1,1
0.05558458,0.485991208,1,1,1
0.15577141,0.49013214,1,1,1
0.280729711,0.517553986,1,1,1
0.401294174,0.570014266,1,1,1
0.487805607,0.624450629,1,1,1
0.529475853,0.626068934,1,1,1
0.522654003,0.631475655,1,1,1
0.46782691,0.652382163,1,1,1
0.36957416,0.62438571,1,1,1
0.239141092,0.640037352,1,1,1
0.115542153,0.621841525,1,1,1
0.039160761,0.613558132,1,1,1
0.005432737,0.60266559,1,1,1
7.55E-08,0.56151078,1,1,1
0,0.558802504,1,1,1
0,0.548719182,1,1,1
0,0.535362044,1,1,1
0,0.495719825,1,1,1
0,0.378076783,1,1,1
0,0.280078957,1,1,1
0,0.259880449,1,1,1
0,0.269003524,1,1,1
0,0.267388897,1,1,1
0.005186711,0.267885917,1,1,1
0.057530738,0.249557129,1,1,1
0.158895846,0.25125295,1,1,1
0.284752488,0.263532658,1,1,1
0.405620111,0.338487021,1,1,1
0.492112362,0.431049067,1,1,1
0.53368637,0.489773116,1,1,1
0.526725932,0.517670906,1,1,1
0.471730018,0.517594996,1,1,1
0.373273188,0.512021224,1,1,1
0.242447594,0.500544327,1,1,1
0.117745212,0.468341889,1,1,1
0.040243923,0.463078492,1,1,1
0.005779859,0.449801906,1,1,1
2.31E-07,0.443300956,1,1,1
0,0.444171467,1,1,1
0,0.451560904,1,1,1
0,0.443363399,1,1,1
0,0.451571081,1,1,1
0,0.400829497,1,1,1
0,0.323912435,1,1,1
0,0.292565077,1,1,1
0,0.307838474,1,1,1
0,0.32800063,1,1,1
0.00579807,0.356650947,1,1,1
0.059524612,0.353991375,1,1,1
0.162069715,0.355922886,1,1,1
0.288817337,0.347463167,1,1,1
0.409963258,0.414875349,1,1,1
0.496423617,0.462931366,1,1,1
0.537891391,0.505829376,1,1,1
0.530784712,0.527028317,1,1,1
0.475615167,0.532087756,1,1,1
0.376953338,0.509398744,1,1,1
0.245747523,0.524587037,1,1,1
0.119953863,0.487371955,1,1,1
0.041338958,0.498727898,1,1,1
0.006137924,0.486935832,1,1,1
5.26E-07,0.484051325,1,1,1
0,0.481090731,1,1,1
0,0.46013485,1,1,1
0,0.46748123,1,1,1
0,0.447833001,1,1,1
0,0.384862744,1,1,1
0,0.326032258,1,1,1
0,0.301141012,1,1,1
0,0.294907776,1,1,1
0,0.296430834,1,1,1
0.006448979,0.297913389,1,1,1
0.061565831,0.308626397,1,1,1
0.165291328,0.323259937,1,1,1
0.292921866,0.343432438,1,1,1
0.414321063,0.40534989,1,1,1
0.500736987,0.497893446,1,1,1
0.542088728,0.550359356,1,1,1
0.534828399,0.561468449,1,1,1
0.47948069,0.55767509,1,1,1
0.380613195,0.550101524,1,1,1
0.249039163,0.553902736,1,1,1
0.122167015,0.540556044,1,1,1
0.042445482,0.544891053,1,1,1
0.006506768,0.541452327,1,1,1
9.81E-07,0.542511514,1,1,1
0,0.546212651,1,1,1
0,0.547256247,1,1,1
0,0.554555055,1,1,1
0,0.564325098,1,1,1
0,0.534034006,1,1,1
0,0.494161169,1,1,1
0,0.487245118,1,1,1
0,0.48322825,1,1,1
0,0.510711978,1,1,1
0.007139615,0.525649217,1,1,1
0.063653713,0.535585576,1,1,1
0.168559156,0.548509685,1,1,1
0.297063508,0.558951662,1,1,1
0.418690981,0.581151254,1,1,1
0.505050116,0.626715383,1,1,1
0.546276242,0.643585877,1,1,1
0.538855122,0.646100835,1,1,1
0.483325006,0.645650327,1,1,1
0.384251441,0.654772772,1,1,1
0.252320908,0.652348172,1,1,1
0.124383735,0.637387807,1,1,1
0.043563171,0.619407538,1,1,1
0.006886078,0.624069489,1,1,1
1.72E-06,0.621758741,1,1,1
0,0.611468938,1,1,1
0,0.601022154,1,1,1
0,0.57767545,1,1,1
0,0.562234881,1,1,1
0,0.509077833,1,1,1
0,0.445420646,1,1,1
0,0.414463366,1,1,1
0,0.418449586,1,1,1
0,0.430408904,1,1,1
0.007869829,0.437828226,1,1,1
0.065787715,0.445927802,1,1,1
0.171871778,0.445795096,1,1,1
0.301239588,0.445163375,1,1,1
0.423070481,0.456753522,1,1,1
0.509360682,0.503223877,1,1,1
0.55045185,0.539529527,1,1,1
0.542863077,0.556667357,1,1,1
0.487146616,0.556543593,1,1,1
0.387866847,0.555593941,1,1,1
0.255591261,0.545936837,1,1,1
0.12660301,0.53625292,1,1,1
0.044691697,0.520990088,1,1,1
0.007275642,0.51571959,1,1,1
2.87E-06,0.517251556,1,1,1
0,0.523191024,1,1,1
0,0.536844139,1,1,1
0,0.544430872,1,1,1
0,0.547735346,1,1,1
0,0.475061674,1,1,1
0,0.414419271,1,1,1
0,0.39149829,1,1,1
0,0.413229881,1,1,1
0,0.427627184,1,1,1
0.008639535,0.461038628,1,1,1
0.067967213,0.487466395,1,1,1
0.175227566,0.502225752,1,1,1
0.305447315,0.516260675,1,1,1
0.427457043,0.56097651,1,1,1
0.513666396,0.629966527,1,1,1
0.554613514,0.665480213,1,1,1
0.546850524,0.677590527,1,1,1
0.490944094,0.693182103,1,1,1
0.391458267,0.687863981,1,1,1
0.258848828,0.683595928,1,1,1
0.128823959,0.680746555,1,1,1
0.045830672,0.676235916,1,1,1
0.007675192,0.666002018,1,1,1
4.55E-06,0.692946181,1,1,1
0,0.701291219,1,1,1
0,0.698535633,1,1,1
0,0.69874051,1,1,1
0,0.67867521,1,1,1
0,0.56711029,1,1,1
0,0.539546342,1,1,1
0,0.503249193,1,1,1
0,0.48935857,1,1,1
0,0.486742631,1,1,1
0.009448494,0.497561563,1,1,1
0.070191323,0.508598335,1,1,1
0.178624716,0.521816839,1,1,1
0.309683799,0.535633101,1,1,1
0.431848167,0.547514437,1,1,1
0.517965003,0.588757525,1,1,1
0.55875925,0.626060678,1,1,1
0.550815784,0.627735938,1,1,1
0.494716083,0.637734633,1,1,1
0.395024627,0.618292903,1,1,1
0.262092311,0.603094045,1,1,1
0.131046062,0.556665996,1,1,1
0.046979816,0.530807033,1,1,1
0.008084444,0.493981738,1,1,1
6.90E-06,0.470470011,1,1,1
0,0.457878595,1,1,1
0,0.449462772,1,1,1
0,0.445420433,1,1,1
0,0.434228522,1,1,1
0,0.338695539,1,1,1
0,0.277915224,1,1,1
0,0.280719684,1,1,1
0,0.299012425,1,1,1
0,0.32194964,1,1,1
0.01029629,0.326225652,1,1,1
0.072459445,0.343844254,1,1,1
0.182061798,0.355354083,1,1,1
0.313946069,0.374418549,1,1,1
0.436241374,0.410058519,1,1,1
0.52225428,0.444843971,1,1,1
0.562887116,0.484208726,1,1,1
0.554757235,0.50744602,1,1,1
0.498461288,0.519651543,1,1,1
0.398564923,0.536190583,1,1,1
0.265320502,0.539239478,1,1,1
0.133268206,0.544865063,1,1,1
0.048138837,0.535229657,1,1,1
0.008503201,0.521600293,1,1,1
1.01E-05,0.508923823,1,1,1
0,0.51217396,1,1,1
0,0.507255623,1,1,1
0,0.497457087,1,1,1
0,0.479904261,1,1,1
0,0.389248843,1,1,1
0,0.314508497,1,1,1
0,0.291984902,1,1,1
0,0.312763653,1,1,1
0,0.337006299,1,1,1
0.011182616,0.368978265,1,1,1
0.074770613,0.378873928,1,1,1
0.185537013,0.406034379,1,1,1
0.318231089,0.434104466,1,1,1
0.440634204,0.464159783,1,1,1
0.526532042,0.554892015,1,1,1
0.56699522,0.618246522,1,1,1
0.558673308,0.612460825,1,1,1
0.502178475,0.614437011,1,1,1
0.40207821,0.614467794,1,1,1
0.268532279,0.612764503,1,1,1
0.135489974,0.595890784,1,1,1
0.049307473,0.58536651,1,1,1
0.008931197,0.577874128,1,1,1
1.44E-05,0.58421411,1,1,1
0,0.591188876,1,1,1
0,0.596036938,1,1,1
0,0.60074761,1,1,1
0,0.588027709,1,1,1
0,0.435596531,1,1,1
0,0.366843922,1,1,1
0,0.365376728,1,1,1
0,0.355855622,1,1,1
2.12E-07,0.369927666,1,1,1
0.012106942,0.380294323,1,1,1
0.077124046,0.381346666,1,1,1
0.189048712,0.403568528,1,1,1
0.322535783,0.433244981,1,1,1
0.445024223,0.528006256,1,1,1
0.530796137,0.627717344,1,1,1
0.571081714,0.651947299,1,1,1
0.562562489,0.67057126,1,1,1
0.505866466,0.673566599,1,1,1
0.405563605,0.670661605,1,1,1
0.271726602,0.66911125,1,1,1
0.137710839,0.660341228,1,1,1
0.050485387,0.659881687,1,1,1
0.00936837,0.659983852,1,1,1
2.02E-05,0.662542153,1,1,1
0,0.68141999,1,1,1
0,0.675428697,1,1,1
0,0.658105585,1,1,1
0,0.633281796,1,1,1
0,0.567594679,1,1,1
0,0.469414266,1,1,1
0,0.441778093,1,1,1
0,0.458886607,1,1,1
7.78E-07,0.463898449,1,1,1
0.013068776,0.499224144,1,1,1
0.07951877,0.510972415,1,1,1
0.192595218,0.497486251,1,1,1
0.326857048,0.557288768,1,1,1
0.44940902,0.623642165,1,1,1
0.535044451,0.709114027,1,1,1
0.575144796,0.732016252,1,1,1
0.566423314,0.733226937,1,1,1
0.509524141,0.738094488,1,1,1
0.409020281,0.725753737,1,1,1
0.274902511,0.71072848,1,1,1
0.139930351,0.705732607,1,1,1
0.051672275,0.704380415,1,1,1
0.009814448,0.691356445,1,1,1
2.76E-05,0.681123552,1,1,1
0,0.669267378,1,1,1
0,0.662901803,1,1,1
0,0.660737059,1,1,1
0,0.659322402,1,1,1
0,0.585878545,1,1,1
0,0.553191153,1,1,1
0,0.529623739,1,1,1
0,0.560432497,1,1,1
2.33E-06,0.563102272,1,1,1
0.014067798,0.568090396,1,1,1
0.081953943,0.566234554,1,1,1
0.196174778,0.563822131,1,1,1
0.33119177,0.558851347,1,1,1
0.45378621,0.559585266,1,1,1
0.539274903,0.613871204,1,1,1
0.579182709,0.651023264,1,1,1
0.570254375,0.667270105,1,1,1
0.513150433,0.669239292,1,1,1
0.412447468,0.661945424,1,1,1
0.278059127,0.654056062,1,1,1
0.142149161,0.646540389,1,1,1
0.052868018,0.642308009,1,1,1
0.010269138,0.638239757,1,1,1
3.67E-05,0.609638964,1,1,1
0,0.594119198,1,1,1
0,0.586655298,1,1,1
0,0.582322291,1,1,1
0,0.567939726,1,1,1
0,0.500075859,1,1,1
0,0.442950565,1,1,1
0,0.393606361,1,1,1
0,0.381633733,1,1,1
5.19E-06,0.365430964,1,1,1
0.015103395,0.349252514,1,1,1
0.084428487,0.33560421,1,1,1
0.1997857,0.337648651,1,1,1
0.335536841,0.336397892,1,1,1
0.458153432,0.364402674,1,1,1
0.54348545,0.460240986,1,1,1
0.583193741,0.499941488,1,1,1
0.574054311,0.514415098,1,1,1
0.516744333,0.525241529,1,1,1
0.415844454,0.528455786,1,1,1
0.281195644,0.532204135,1,1,1
0.144366021,0.530725043,1,1,1
0.054072245,0.524766691,1,1,1
0.010732542,0.508603833,1,1,1
4.81E-05,0.503021991,1,1,1
0,0.497254201,1,1,1
0,0.489382666,1,1,1
0,0.488171252,1,1,1
0,0.447751822,1,1,1
0,0.312219727,1,1,1
0,0.223021375,1,1,1
0,0.200107491,1,1,1
0,0.196571203,1,1,1
1.01E-05,0.186785192,1,1,1
0.016175487,0.179470321,1,1,1
0.086941487,0.184178013,1,1,1
0.203426118,0.194722997,1,1,1
0.339889172,0.203463528,1,1,1
0.462508356,0.247809601,1,1,1
0.547674086,0.332620373,1,1,1
0.587176227,0.40875037,1,1,1
0.577821815,0.45767157,1,1,1
0.520304879,0.478531339,1,1,1
0.419210574,0.494123056,1,1,1
0.284311326,0.518619529,1,1,1
0.146581485,0.535917148,1,1,1
0.055284747,0.552593741,1,1,1
0.01120435,0.575780802,1,1,1
6.20E-05,0.589302955,1,1,1
0,0.59092589,1,1,1
0,0.589634126,1,1,1
0,0.597839451,1,1,1
0,0.548035553,1,1,1
0,0.438047804,1,1,1
0,0.356851268,1,1,1
0,0.358105451,1,1,1
0,0.351701536,1,1,1
1.75E-05,0.367121769,1,1,1
0.017283628,0.380767934,1,1,1
0.089491722,0.390806136,1,1,1
0.20709394,0.398882027,1,1,1
0.344245698,0.412743594,1,1,1
0.466848676,0.491720982,1,1,1
0.551838841,0.594108725,1,1,1
0.591128541,0.662782374,1,1,1
0.581555621,0.688085545,1,1,1
0.523831157,0.691798822,1,1,1
0.422545207,0.653196075,1,1,1
0.287405495,0.654597663,1,1,1
0.148794884,0.614223389,1,1,1
