Commercial,Industrial,Residential,Transportation
2823.685977,5566.6548,6304.479218,13267.59406
6109.600936,5452.870709,9994.799301,8312.274406
6545.462783,5372.383956,18329.55434,14782.61162
6609.929001,5120.066826,30055.92435,26461.77819
6788.472003,5027.233231,34123.76538,45197.60634
7076.535653,4974.63694,37211.47889,61924.98643
7489.715262,5018.484712,36498.89373,79436.43001
7911.449993,5054.979676,34704.47762,98986.0476
8235.378319,5100.170886,32497.14261,104701.1011
8324.969389,5077.67349,31745.75107,107472.1128
8186.549105,5048.102704,34701.29866,112703.2285
8045.426162,5082.217467,31712.77823,122826.189
2925.844861,5104.289819,32949.49052,117098.6866
2889.508115,5214.366097,33266.80573,134139.667
2880.535246,5343.104876,34839.91247,136115.2376
2774.382816,5371.424334,36509.899,115666.3454
2677.655906,5462.966592,30173.78152,97338.36672
2561.697587,5622.059461,24449.21978,84878.70344
2427.277958,5932.284424,20212.98687,59768.56515
2199.198157,7290.812437,9950.978144,23301.63237
2199.466152,7273.098961,5275.639873,15524.4934
2189.153586,7238.657362,5073.938824,11896.96178
2275.562693,7304.65211,4083.69004,12287.94598
2431.580413,7467.632048,6487.63063,11496.83058
2643.954096,7812.411732,9648.196577,18882.93763
6093.867211,7725.950745,23271.52722,26362.05494
6750.268499,7772.786662,28647.72528,46619.86491
6889.771596,8080.148986,23908.68635,53218.8592
7460.996639,8333.780341,19425.44358,51192.41876
8083.742748,8376.652393,18667.12897,57300.27966
8555.329937,8388.985246,19675.94946,68833.55841
8976.905375,8462.831287,17936.69183,78368.54188
9262.282856,8501.126295,17899.84104,81228.19891
9307.821749,8404.948231,19127.74472,91400.6745
9106.231453,8228.385635,19519.36507,120017.8626
8697.264863,7936.255785,20811.62044,153627.2017
3065.306039,7699.741008,22429.61246,177529.1101
2954.586093,7811.054282,25636.33337,143123.3961
2823.242549,8010.869345,27943.0479,84938.8996
2610.68383,8031.17976,28490.9054,61852.68177
2411.074994,7917.766886,26661.74121,46279.65726
2269.73402,7772.306215,22264.44101,38560.4691
2230.536315,7672.167461,14219.42824,29401.83294
2230.135438,7596.453887,9095.17081,20599.06761
2233.172723,7427.447643,5144.683925,15807.53664
2216.691896,7360.98173,4954.370818,12075.6358
2300.983861,7421.334326,3966.68512,12464.40378
2454.888151,7570.875562,6404.149839,11639.25347
2670.20424,7921.358913,9592.467808,19120.53331
6077.415837,7819.662497,23265.25388,26574.62712
6758.690581,7886.162087,28597.39944,46970.50028
6804.613616,8127.817436,23682.64872,53234.57991
7171.019826,8326.407444,19063.68658,50903.47563
7622.397959,8320.210142,18128.85668,56704.31749
8013.450961,8324.150051,19036.00112,68093.28143
8374.225719,8376.55325,17185.29196,77357.28028
8600.738297,8414.338489,17040.9462,80258.42426
8634.887809,8326.192633,18160.94422,90457.03046
8467.402569,8153.508342,18514.77206,118879.5526
8127.563315,7860.579468,19743.76779,152052.2493
3040.860317,7665.585566,21475.18717,176370.977
2934.753586,7781.291562,24718.2752,142294.6689
2816.040219,8007.394055,27233.6227,84723.30013
2610.714562,8054.959056,27955.50376,61878.03711
2425.281485,7978.646517,26413.8337,46578.88359
2281.71431,7827.253229,22066.25454,38762.51383
2248.314277,7741.322596,14112.8251,29626.48851
2226.271699,7591.761266,9205.103705,20570.12214
2230.783256,7425.536056,5206.180531,15786.5036
2212.790386,7359.844056,5004.452742,12055.21051
2292.401539,7405.593807,3993.634134,12426.2809
2445.849813,7552.019549,6411.892658,11600.8868
2663.982911,7912.129234,9588.921324,19054.6356
6336.915919,7815.894064,23223.30419,26472.15482
7180.923703,7911.395837,28704.828,47014.03276
7208.353464,8149.674881,23782.20975,53253.44048
7554.847016,8350.292496,19204.34552,50928.78285
7987.023807,8340.985791,18304.75279,56647.45975
8373.909369,8340.173677,19235.52422,67889.08781
8783.106059,8411.690141,17454.83542,77175.85236
9063.34054,8475.837453,17399.1952,80190.27029
9144.677466,8412.586306,18646.76397,90598.54832
9026.305198,8270.277548,19122.58011,119488.2393
8725.895869,8004.071348,20493.34204,153496.6402
3056.022773,7755.667461,22221.76136,177055.8279
2946.830821,7841.5761,25356.50649,142604.4346
2822.623573,8051.856577,27805.78733,84795.75076
2611.724475,8082.169562,28450.19371,61867.75796
2422.337421,7984.950273,26799.54006,46490.92098
2271.128806,7804.945078,22279.03188,38591.95888
2230.938758,7697.736117,14258.8155,29419.04933
2223.483472,7597.410142,9178.861366,20532.90212
2227.807946,7423.446255,5179.445523,15761.56575
2209.49115,7348.014715,4981.306464,12029.79174
2289.181652,7386.404196,3976.858802,12392.21274
2440.576065,7520.570893,6382.913666,11556.98967
2651.44183,7858.658047,9542.179243,18953.26867
6294.941479,7768.623562,23130.46925,26416.75616
7088.90092,7904.58487,28695.68875,47139.28926
7053.247481,8153.731303,23776.09597,53428.33261
7357.041076,8351.079075,19186.06934,51122.21377
7784.98749,8335.268153,18296.9405,56924.16255
8136.212838,8322.485177,19197.51802,68182.46458
8506.791749,8379.987626,17380.28713,77495.20643
8753.00424,8430.296331,17260.11523,80417.79869
8802.025531,8335.890996,18438.55129,90548.98951
8644.122088,8161.952607,18806.55406,118933.7423
8280.203296,7879.674307,20053.75397,152333.1612
3038.915063,7652.515097,21742.95023,176126.7617
2937.199409,7763.143402,24970.93033,142235.5152
2812.860185,7978.618061,27448.29444,84598.35778
2605.90893,8022.497843,28134.01337,61738.94836
2420.530935,7946.285053,26548.19468,46479.44253
2277.709514,7790.006645,22143.29132,38675.81346
2240.468036,7692.164794,14157.51087,29510.88667
2227.803969,7571.731574,9090.756638,20544.3581
2234.260699,7402.028294,5127.271034,15766.57736
2209.523735,7303.157738,4934.365388,11987.41502
2281.741638,7320.499595,3927.358175,12306.87892
2419.932603,7414.498514,6300.757771,11412.48085
2622.643866,7736.351538,9399.328172,18698.77476
6142.89872,7633.351958,22749.20357,25986.30572
6895.290245,7817.29457,28372.0181,46591.03941
6837.449925,8117.908188,23648.57914,53261.50895
7133.563191,8327.662131,19054.14613,51048.81754
7586.14068,8321.619605,18117.55372,56895.25561
7951.08716,8309.767533,19011.55108,68159.9774
8267.793081,8349.43488,17127.97997,77272.40547
8459.054198,8381.745424,16958.56117,79982.12428
8486.687624,8285.885542,18085.35461,89962.49814
8301.868973,8113.366773,18417.87872,118067.4496
7913.019332,7824.611601,19623.23585,150967.1599
2991.278023,7546.344163,21136.01059,173350.5188
2861.057784,7577.118228,24082.80089,138667.6964
2728.364104,7754.211466,26345.2307,82067.50112
2535.987358,7823.074122,27115.23404,60091.20946
2375.247413,7813.286092,25819.10234,45599.3402
2261.97588,7738.318774,21772.1296,38391.7712
2247.327055,7592.779917,14003.17792,30648.51602
2455.744115,6339.076006,10112.95071,35527.11796
2482.739806,6022.246609,7372.123005,22254.99009
2525.311856,5743.168779,5399.251733,18815.60886
2601.226659,5616.560069,3767.542377,16093.14916
2722.500528,5598.636466,4049.106427,11529.56102
2874.826811,5646.201093,6056.483587,13438.92419
6876.920916,5637.323649,9749.312838,8408.882383
7156.402065,5621.385043,18241.34451,15137.73713
6823.167081,5308.878211,30264.05827,27188.69537
6747.293319,5172.967838,34235.03211,46347.90523
6918.504163,5082.435843,36967.08407,63070.06801
7244.236612,5099.526865,35920.01378,80487.10771
7596.79222,5127.406961,33826.97071,99931.24877
7849.727128,5171.661644,31430.12461,105608.0008
7890.983345,5149.978711,30550.62706,108446.5898
7635.52884,5090.423096,33262.93717,113098.6206
7397.327492,5120.761749,30045.83236,122985.2179
2922.076148,5135.611298,31211.12711,116837.7396
2887.424973,5233.906942,31504.86029,133912.9575
2861.789825,5356.055596,33152.28461,135190.0518
2756.077996,5405.136924,34985.16505,114833.6464
2686.971491,5544.861868,29178.59497,97566.20796
2589.802373,5723.21725,23764.95175,85705.88109
2474.876892,5967.008797,19829.69,61873.77065
2441.000197,6167.806096,10895.65998,38537.71499
2455.272021,6003.488103,7395.376179,22080.06238
2497.270367,5730.530949,5424.610111,18671.41426
2573.219381,5616.98705,3794.771365,16000.52781
2687.470227,5586.47618,4053.626126,11476.3041
2832.172757,5581.147602,6039.182791,13323.74143
5974.279767,5464.296793,9714.856816,8308.344718
6378.812158,5446.18087,18130.75349,14915.43786
6432.576003,5194.940479,29861.26655,26644.74874
6483.462915,5085.490918,33771.75562,45371.01904
6578.73149,4998.795693,36574.19505,61888.29767
6872.274139,5038.6381,35730.0623,79343.89364
7234.738189,5086.961957,33813.16333,98985.96569
7516.403275,5146.148412,31534.1228,104927.2073
7599.889282,5131.939213,30754.45404,107985.0011
7449.500479,5094.376175,33589.2186,113112.18
7354.612453,5140.863299,30518.96263,123458.1606
2954.20164,5185.221228,31998.27273,118129.4672
2937.204934,5319.954959,32462.04406,136183.3248
2917.235225,5435.632879,34159.28959,137727.5183
2802.985954,5455.969273,35906.54859,116729.0279
2705.79105,5550.568774,29687.20934,98273.07235
2582.941956,5694.714778,23915.75161,85570.7503
2437.934906,5988.064246,19737.07341,60041.21781
2199.857011,7336.529909,9651.39255,23354.12288
2190.440355,7301.251572,5025.251683,15518.11644
2176.333229,7252.230546,4851.003573,11884.31894
2262.657475,7327.929494,3883.842624,12285.42084
2413.232445,7475.820753,6289.204262,11462.25035
2631.200949,7861.43441,9454.714989,18831.04314
6490.279695,7830.267974,23023.6971,26148.033
7293.598683,8017.321637,28716.15568,47021.63459
7138.876317,8273.125719,23877.35305,53623.4608
7332.848466,8481.866751,19258.35555,51492.66977
7721.892644,8486.61615,18342.69436,57450.60701
8087.508616,8490.730591,19299.83603,68973.92285
8446.325688,8545.310348,17435.84134,78309.13365
8666.543622,8577.850724,17300.09982,81207.05454
8716.630706,8477.877189,18463.33375,91415.57398
8587.384006,8312.933485,18869.35045,120188.9962
8270.94469,8027.322364,20167.42273,153963.4296
3075.488135,7813.247175,22116.21974,178331.4372
2973.643078,7904.785329,25342.78081,143994.8623
2834.077005,8085.547472,27700.77112,85257.08893
2620.281765,8114.337213,28360.26909,62084.14885
2431.495538,8006.027506,26769.58817,46673.90732
2283.118226,7837.577958,22200.65249,38822.0846
2236.366744,7708.551535,14136.45276,29508.33177
2210.442161,7551.596829,9135.370916,20449.50574
2218.768096,7406.033334,5165.802826,15735.29813
2197.01484,7333.152908,4957.689035,12004.6733
2271.96722,7376.91907,3956.256243,12345.89064
2421.108254,7519.733819,6366.191858,11521.17112
2632.618613,7885.77477,9531.558189,18886.65027
6421.50309,7848.994462,23109.09848,26236.15143
7239.405243,7978.33408,28668.64707,46886.36045
7195.616593,8201.181179,23799.63144,53214.64423
7484.547033,8390.179988,19244.94569,51011.79441
7909.33466,8399.712404,18384.45573,56966.04927
8310.691737,8406.927388,19369.25828,68489.79461
8714.649164,8473.908473,17588.32994,77861.10782
8980.985129,8530.754364,17530.74015,80911.23271
9056.238518,8443.574143,18751.9953,91164.31105
8927.036649,8273.694679,19169.57384,119778.609
8589.659439,7984.20668,20459.55098,153356.7182
3069.081572,7746.601057,22313.72326,177471.8113
2970.669355,7848.337608,25551.37218,143468.1961
2835.607025,8054.487189,27965.11436,85120.61875
2616.602294,8080.627971,28565.0448,61899.51794
2423.905763,7956.277916,26860.5959,46446.79262
2272.384907,7784.243942,22266.95174,38592.80763
2228.821022,7674.645725,14253.63975,29389.36474
2203.273017,7518.299154,9296.93828,20367.74731
2210.940067,7369.21419,5275.200893,15649.19884
2195.166559,7321.869997,5050.023712,11961.77313
2276.226136,7385.823714,4036.577495,12334.76487
2426.550027,7541.072071,6445.476506,11520.59337
2636.438469,7896.577937,9623.619658,18887.08943
6416.477584,7834.355932,23189.58056,26221.51459
7241.150397,7900.003649,28620.78702,46572.49229
7342.234869,8112.120059,23786.17899,52813.15468
7787.826176,8341.821431,19346.54661,50810.45964
8292.462732,8348.560464,18568.7409,56685.56805
8741.172006,8364.420666,19652.50462,68191.56237
9175.709558,8436.782381,17987.03387,77547.45074
9473.611272,8501.505587,18046.83184,80568.97978
9560.823677,8423.870938,19370.90675,90877.27505
9425.021858,8252.453462,19837.89014,119394.9614
9071.581983,7958.341999,21195.24982,152973.1445
3063.240903,7701.768531,23088.32919,176612.6512
2956.658976,7785.53393,26224.82261,142401.9289
2821.048386,7989.283606,28534.36436,84436.8153
2607.407553,8028.22614,29075.0452,61547.38161
2422.902684,7943.179296,27401.87744,46369.25315
2275.464059,7784.688328,22662.14513,38592.24953
2230.451448,7672.369741,14515.56656,29358.16344
2215.697675,7551.546273,9336.967076,20450.9684
2221.92865,7397.642785,5308.932669,15703.3473
2203.562917,7334.621437,5080.414102,11981.62075
2281.373995,7379.885213,4060.785602,12327.59069
2429.476324,7517.688978,6456.57674,11487.00928
2637.852584,7863.625579,9619.606787,18811.84175
6444.375345,7809.746147,23206.30589,26182.72987
7278.402355,7890.840259,28645.90756,46576.38743
7394.616786,8136.757061,23796.72899,52913.50825
7802.081505,8352.978738,19315.93675,50786.09258
8312.381566,8376.141292,18508.7928,56766.0288
8718.861864,8361.672162,19460.97424,68056.63924
9122.890357,8418.241219,17679.21447,77272.0959
9349.520587,8440.21469,17577.4663,79953.81608
9365.929587,8335.929859,18733.63157,89981.30073
9179.725834,8150.045373,19082.14463,118070.3906
8783.417236,7853.567659,20336.31141,151148.1582
3032.520582,7631.116519,22462.40595,175057.2226
2933.3072,7720.902254,25617.16714,141466.9124
2803.328377,7924.934146,27996.48849,84013.09726
2596.612436,7969.28902,28652.60387,61300.86631
2414.083903,7879.242365,27103.3005,46204.2897
2267.507616,7708.016976,22224.66089,38420.22324
2224.320869,7592.970284,14197.92755,29220.57852
2216.424214,7508.980551,8818.161136,20366.93959
2211.027457,7305.520562,4881.146199,15529.8739
2179.971764,7185.768443,4698.358002,11759.60848
2247.911383,7189.701859,3723.09217,12039.28561
2374.715912,7260.183808,6049.153779,11123.17013
2572.282233,7593.36283,9081.060876,18206.91188
6571.343626,7587.093446,22223.00067,25395.45905
7387.737521,7785.55102,27665.19627,45619.9036
7229.995197,8035.196816,22979.80004,52057.04564
7243.629362,8196.557735,18446.51295,49924.86343
7446.614904,8145.452572,17397.65387,55520.77322
7703.476983,8166.592042,18249.08978,66838.10127
8048.291592,8216.721111,16329.84462,75812.1116
8200.644409,8226.53359,16061.24516,78361.44996
8196.069228,8115.765178,17024.87544,88028.63392
8048.904114,7938.591268,17278.62127,115413.1329
7770.142524,7686.953178,18479.69931,148034.178
2959.188778,7482.435499,21033.80283,171091.5717
2862.211008,7593.015516,23986.7632,138331.1127
2716.545618,7749.177542,26286.23794,81508.92212
2519.428335,7818.475734,27157.00929,59530.02741
2364.448951,7768.614495,26107.38384,45272.55015
2238.943273,7638.302018,21173.36901,37921.2321
2208.009748,7433.379661,13482.82103,30013.55147
2381.773853,6097.512196,9591.119738,34245.48012
2396.192224,5753.573736,6908.919729,21323.51839
2424.351524,5450.621959,5002.704981,17849.32485
2484.706345,5309.994738,3432.258267,15152.76112
2596.970316,5285.506209,3698.971669,10802.50309
2736.150929,5374.561071,5597.713785,12572.13668
7250.248728,5440.224406,9100.656276,7963.638977
7659.156646,5507.987142,17254.88245,14445.13405
7106.965483,5219.509175,28966.53246,26214.70441
6703.87826,5052.531982,32912.05149,44914.64178
6613.695216,4921.950295,35454.38012,61162.35208
6785.74457,4959.90832,34508.28091,78467.40816
7109.498111,4996.671614,32307.45844,97215.28556
7245.447013,5029.680467,29829.25202,102634.5834
7237.238337,5001.170456,28892.61577,105224.4042
6995.917104,4943.152063,31467.74665,109688.8943
6860.580701,5004.435847,28564.3202,119816.8422
2865.583171,5064.811211,30946.38633,114659.6446
2859.931593,5192.257984,31364.54511,132669.2051
2821.060478,5281.467339,32904.37464,133175.1637
2721.531821,5341.985464,34821.75595,113259.8488
2650.738223,5462.969706,29258.167,96055.70044
2543.363232,5560.8192,22878.95783,83900.62545
2406.850993,5720.785276,18874.39733,59930.46659
2352.910167,5839.01654,10077.43987,36845.87703
2332.371409,5586.718837,6680.078495,20735.55117
2352.98088,5280.658591,4816.7195,17317.81503
2407.06774,5133.897332,3293.861427,14687.95535
2496.948339,5074.349496,3528.125594,10397.64521
2634.214058,5104.333997,5349.907414,12126.24156
5782.796854,5027.609318,8692.674837,7663.619567
6456.929184,5191.041283,16682.30258,14008.48643
6399.300117,4996.95286,27921.0194,25282.01798
6202.021629,4886.627866,31796.53778,43375.58286
6020.066645,4763.175866,34393.90175,59277.37771
6188.05842,4859.051639,33876.01948,76933.19663
6505.412627,4937.389604,32017.12244,96282.43459
6662.426714,5009.565205,29739.87653,102376.1965
6668.138921,5009.224068,28911.59591,105521.2862
6515.224995,4977.089514,31659.53203,110566.937
6481.200581,5070.431579,28873.84387,121635.8617
2939.968407,5180.768945,31442.21995,117652.8021
2938.95301,5343.626414,31934.89371,136447.2067
2897.64941,5419.183208,33534.38691,137079.0896
2785.819109,5447.903377,35405.79314,116219.0205
2686.576024,5525.375691,29468.83963,97623.68275
2561.078781,5638.940561,23000.12733,84753.44793
2400.14035,5873.640058,18826.29902,58998.2681
2146.285152,7094.824645,8845.311509,22788.84941
2120.418677,6985.800219,4392.796776,14910.58649
2077.520278,6848.823781,4240.807044,11254.40402
2138.20766,6856.757405,3345.509221,11508.146
2267.432489,6975.377347,5601.396815,10692.03353
2466.773989,7428.600529,8545.403034,17622.48284
7171.636813,7532.707322,20942.70368,24416.8192
8087.374468,7905.14948,26525.61119,44414.59647
7346.083222,8094.615788,22128.22463,50992.40715
